id,timestamp,region,category,subcategory,feature_1,feature_2,feature_3,feature_4,amount,is_high,label
2013,2023-04-22,East,A,S2,12.317631408029342,9.119833281627791,8,5.316255510902924,95.19225451821447,1,A_S2
2014,2024-11-03,South,B,S4,70.90566723225977,44.337465988422444,5,10.612279667022655,65.58186495312661,0,B_S4
2015,2024-04-17,South,A,S3,19.356959891942648,3.392014535477429,4,20.7422308720569,47.32984227740195,0,A_S3
2016,2023-08-21,West,C,S3,86.54591957052187,52.79598132503734,2,6.70704439689099,79.76598007725079,0,C_S3
2017,2023-10-30,East,A,S4,44.15348255784268,34.990624109000336,4,0.4320940898019323,53.504131554601805,0,A_S4
2018,2024-06-14,East,A,S2,69.35574591159552,53.39497543080296,2,6.862313848703106,90.39755266618914,1,A_S2
2019,2024-06-09,South,A,S1,66.26234035116298,30.574884468942244,7,7.111728653793598,241.45718607324488,1,A_S1
2020,2023-12-03,South,B,S4,43.452663630433875,13.922788279150494,2,2.98742375432113,44.97410343633465,0,B_S4
2021,2023-08-10,East,C,S3,44.60376172718598,27.259333676643763,4,13.822675896632937,51.48725558284616,0,C_S3
2022,2024-04-26,West,C,S3,37.44261555301586,31.339069937689786,3,3.4975816372150597,57.29297321618691,0,C_S3
2023,2024-04-25,East,A,S3,61.810552496664336,39.9631031322681,9,12.309485398894884,110.10012873124386,1,A_S3
2024,2024-03-13,East,B,S4,43.64797843672298,31.63115567067223,5,14.08856892181354,75.95145423781494,0,B_S4
2025,2023-02-23,North,A,S4,37.71524707923899,11.747156080291214,2,14.765270503552232,70.57054762953463,0,A_S4
2026,2023-12-12,West,B,S3,58.059140179342286,30.259584233445413,2,10.554926867706895,42.5675031708434,0,B_S3
2027,2024-03-24,North,B,S4,36.54235337891377,4.356513581005043,2,0.3656909616292689,61.546915281534794,0,B_S4
2028,2024-11-24,West,A,S2,45.06526562371996,25.899254980264306,7,12.552787463316513,67.20812807689542,0,A_S2
2029,2024-01-19,South,B,S3,51.6065879730829,13.650197257103567,7,2.432813800118244,63.82278908636327,0,B_S3
2030,2023-09-08,West,C,S4,40.363557661080975,34.87942821137241,4,12.85671553282856,37.23102018456019,0,C_S4
2031,2024-02-10,West,A,S1,42.62676978620097,38.01463361499206,6,16.061278162788955,85.63039368967061,0,A_S1
2032,2023-05-10,West,A,S3,73.02474801709187,44.939996746749244,4,0.7291855586687795,94.55106473638969,1,A_S3
2033,2023-03-08,West,A,S3,46.936471995722805,16.06129833601024,4,3.8298551207125615,71.35435383965785,0,A_S3
2034,2024-05-10,East,A,S3,44.60559560324582,29.7690585932529,5,2.2885980852189256,71.36159480221139,0,A_S3
2035,2024-12-20,West,A,S4,47.37312292896917,43.29693422506904,4,20.285103306049628,84.30689025086758,0,A_S4
2036,2024-09-09,North,B,S2,56.81682482748601,37.89597889398703,4,14.716688325184503,60.38988513016025,0,B_S2
2037,2024-03-02,North,A,S1,34.49204475989205,30.175098779862594,4,0.3785655364634649,84.4112450884824,0,A_S1
2038,2023-01-30,East,B,S1,56.408231006875795,29.963616110555716,5,1.2877336482229276,81.7626917107692,0,B_S1
2039,2024-12-22,West,C,S4,53.83730285088861,25.3327013278661,3,6.539352506952339,53.75413126786802,0,C_S4
2040,2023-11-25,West,C,S3,23.17016923888824,13.335205470031749,6,31.716620066857498,53.07389065143966,0,C_S3
2041,2023-07-31,East,B,S3,76.91383405113143,30.73465759115302,6,12.979761402903518,72.99472855276301,0,B_S3
2042,2024-10-13,East,A,S2,71.9122034114481,61.260030537380416,5,8.063564985101797,93.30643280766382,1,A_S2
2043,2024-06-28,East,A,S2,37.99155600882744,23.912133977140407,3,10.329615753650357,59.199584826367705,0,A_S2
2044,2024-07-01,West,A,S4,33.16360193454075,26.83234479566051,8,9.000650037627091,69.44634870003628,0,A_S4
2045,2023-07-22,West,C,S3,53.42077245537864,28.360395246057532,6,0.22554169199461904,63.44640737152249,0,C_S3
2046,2024-12-25,North,C,S4,28.61205068253068,4.822539450652105,5,5.776426487561944,50.771001367872906,0,C_S4
2047,2023-11-27,East,A,S4,70.46424430553384,53.68506522876731,7,0.2678837066586041,92.88403423083948,1,A_S4
2048,2024-01-23,South,A,S4,42.97319396371411,16.79111412801541,4,3.864000035934343,57.680561367685385,0,A_S4
2049,2024-07-02,West,B,S3,74.32710392463224,47.38697246333328,6,6.214087011038835,76.96707894307154,0,B_S3
2050,2024-04-26,East,A,S1,37.633949444205996,26.12504815707922,6,0.29421850013405365,84.46352610322052,0,A_S1
2051,2023-05-06,West,C,S3,48.3169687164992,29.581791659330584,2,9.650281028305368,62.93621639576709,0,C_S3
2052,2023-08-09,South,A,S3,69.0081890986605,35.1282395697387,5,2.339839219283505,69.40005306910989,0,A_S3
2053,2023-09-21,East,A,S3,45.15140780541755,25.89378678704068,7,1.5561108020583014,57.066252191505285,0,A_S3
2054,2024-11-22,North,B,S1,54.081376147636114,24.84841908024262,5,3.5707957161114727,59.41374357616157,0,B_S1
2055,2024-06-05,West,A,S4,66.38988133457019,46.30735034121361,7,16.46263544449498,88.42996506009278,1,A_S4
2056,2023-09-25,North,A,S4,41.6592882374875,29.567948362478212,5,2.068681086874447,69.00028283394862,0,A_S4
2057,2024-06-20,South,C,S2,31.07391364178464,18.473128720287605,5,19.06254463442176,52.116493957970626,0,C_S2
2058,2024-06-23,West,A,S2,28.11934105538633,12.324792859671554,1,18.0032939415917,45.9963256534934,0,A_S2
2059,2023-10-15,West,B,S1,58.75149124156812,52.10943794319701,4,4.594317990913824,61.593269128089254,0,B_S1
2060,2023-10-22,South,B,S4,55.83167580496428,23.082493593751877,4,1.5414650986326492,37.62625895867503,0,B_S4
2061,2024-10-14,South,A,S1,65.92494759621636,27.19806378284308,10,3.2645596685714278,71.21979726195353,0,A_S1
2062,2024-02-15,North,A,S2,45.88932921526114,26.8775496841325,5,3.868598748838199,94.73033363278424,1,A_S2
2063,2023-04-20,West,A,S2,28.538941135991863,15.058986069027865,5,2.6484558120373047,60.09951831231852,0,A_S2
2064,2024-06-09,North,A,S2,14.708715405776353,17.605888881500867,8,1.521588189638464,66.42781641915619,0,A_S2
2065,2024-03-06,North,A,S3,93.01943801527551,60.980594448738685,3,10.9688525636488,131.7156827572264,1,A_S3
2066,2024-01-07,South,C,S4,57.90384527806254,34.978511862693836,5,13.719793968940026,72.38472771913757,0,C_S4
2067,2024-06-13,North,B,S4,52.05187634123441,35.23382806729643,7,12.732817928062236,75.04200433040128,0,B_S4
2068,2024-10-24,North,C,S3,54.17959640470725,36.36508382882161,4,0.12972788130783997,44.968467338078135,0,C_S3
2069,2023-08-30,East,B,S1,28.529915776513455,33.946403227363675,5,0.9268993631572953,48.44125837153371,0,B_S1
2070,2023-11-03,East,B,S4,38.0769201355543,24.873059205296055,4,11.681942348205016,42.26942608528204,0,B_S4
2071,2023-05-19,South,B,S2,76.14995191986863,40.241354090485224,6,14.295852384990173,93.2886819020882,1,B_S2
2072,2024-04-17,West,A,S4,59.87520928778328,37.51313437129565,7,14.345362900476747,90.24139786693664,1,A_S4
2073,2023-10-21,East,A,S2,38.54603513558096,2.1781857751866447,2,11.387286261662151,51.010901111303376,0,A_S2
2074,2023-09-07,North,B,S3,31.597770078751417,18.697481715887953,4,4.059006156570347,54.62685427726538,0,B_S3
2075,2024-05-23,East,C,S2,42.2645883658315,34.1026127883468,5,38.758715194669826,84.65116207758388,0,C_S2
2076,2023-10-25,East,B,S2,45.26854029165683,31.97859712595747,5,45.117900982328464,53.54930325787184,0,B_S2
2077,2023-12-05,West,A,S1,80.73719053770054,50.83076267178572,4,12.01464813145435,91.36875646593484,1,A_S1
2078,2023-11-18,North,C,S3,47.17598936051068,33.49950686087036,7,7.127336814547228,73.99875599243643,0,C_S3
2079,2023-07-08,North,A,S2,32.156723238004815,28.120086301824617,2,12.468027116563595,52.75659132747856,0,A_S2
2080,2023-04-02,South,C,S4,49.12096454584873,40.87444598589474,6,44.13205262607499,98.14633329886831,1,C_S4
2081,2024-08-26,South,C,S2,53.96507702567001,35.958693417717676,4,0.2238917235798937,57.69463621014872,0,C_S2
2082,2023-03-08,West,C,S4,30.79180133618943,15.946189325612124,4,2.35101430259811,62.39964388342458,0,C_S4
2083,2023-08-26,East,C,S2,56.032483016789215,15.111313885595319,7,4.426158193526387,60.535076979748,0,C_S2
2084,2024-05-02,East,A,S2,68.13373928407356,48.70563098650596,2,9.854093305614262,95.57068506932194,1,A_S2
2085,2023-04-06,East,B,S1,52.08006924876145,35.36966165808809,5,5.782747278870577,71.61940236947997,0,B_S1
2086,2024-04-23,West,C,S3,38.0440227222548,24.047689533479286,3,4.398487288178384,73.74064610288366,0,C_S3
2087,2024-06-19,South,B,S1,42.06694343644775,19.73575410031475,1,2.31945309016317,61.748995894048754,0,B_S1
2088,2024-04-28,North,A,S2,25.11746035007207,22.791692236767688,4,10.266699921036757,90.50991011436882,1,A_S2
2089,2023-08-11,North,A,S4,47.99247148846197,26.737591486452125,7,33.928913431731615,65.27703084947044,0,A_S4
2090,2023-01-15,South,A,S3,54.6616993524487,32.521642723101344,1,1.6180068520403443,68.59910539778441,0,A_S3
2091,2024-10-09,East,B,S3,36.55051122701783,21.48239802286475,6,0.3435181271445443,49.36689376904095,0,B_S3
2092,2023-08-27,South,B,S4,79.09550226541442,51.05611510457264,4,4.927925696678858,64.9580723422713,0,B_S4
2093,2024-08-10,South,C,S4,61.88419243176722,27.941459370819295,3,10.469221226178945,61.000517820646934,0,C_S4
2094,2023-05-25,South,C,S4,23.108339915773367,18.36541884472279,3,48.21994185182462,44.244803196528245,0,C_S4
2095,2023-04-29,West,B,S3,23.416061622386632,8.28253011896776,4,4.875737540965567,60.82769439408886,0,B_S3
2096,2024-07-22,West,A,S2,35.23964295944272,15.657356120472386,6,42.485827068070215,56.95409573555335,0,A_S2
2097,2024-11-17,North,B,S1,73.59778110138909,51.24058904129544,3,3.8477239228657583,78.17166345716977,0,B_S1
2098,2024-09-20,North,A,S2,63.363825658285435,30.058067706206696,4,9.826668162907543,82.12395685638074,0,A_S2
2099,2024-07-02,North,A,S3,74.35568293337431,51.68094896810831,3,6.108691583959446,86.87135493791358,0,A_S3
2100,2023-06-30,West,A,S2,50.153139298441324,30.90281737673603,5,27.160811250114563,91.0399147557537,1,A_S2
2101,2024-10-28,South,A,S3,46.85766008056583,14.928382057378919,3,5.71322390510447,35.59276148382394,0,A_S3
2102,2024-05-02,West,A,S1,31.287357709090642,29.688221438626382,7,8.307208710562762,77.51725482963474,0,A_S1
2103,2023-05-06,East,B,S1,55.245258873751936,35.62918514235911,6,43.77971511456604,74.84613555420005,0,B_S1
2104,2023-04-05,East,A,S2,47.05747749624469,31.38749342486577,3,11.533354330905317,77.0452497305602,0,A_S2
2105,2024-09-27,South,A,S1,46.47991714277207,35.94588877034131,5,8.054283255561405,57.696781955685125,0,A_S1
2106,2023-07-20,South,A,S4,74.27076261579256,56.55622352596592,5,17.447144541752685,85.04432055968678,0,A_S4
2107,2024-07-13,North,B,S2,48.10481595703159,30.471104743947972,6,6.894875191909614,79.62712037478416,0,B_S2
2108,2023-04-12,East,B,S2,69.96472166071527,46.91713157639771,4,2.4737670834697782,80.00457149574667,0,B_S2
2109,2023-07-24,South,A,S2,26.1788800828608,18.67681549465589,6,4.813464456770308,42.466273386607625,0,A_S2
2110,2023-07-26,South,A,S2,90.32168349294383,51.45006844215286,8,45.93614146211153,105.2632692084562,1,A_S2
2111,2023-07-25,North,C,S4,44.40094307366946,13.97307542104052,6,2.8664240774308465,60.95876627790331,0,C_S4
2112,2024-05-07,West,B,S3,60.60776034911039,38.0840326822999,3,12.324751987593096,79.29331041120857,0,B_S3
2113,2024-10-29,West,B,S1,62.99409367919768,48.82795885267506,5,2.4459395847169265,76.08909815017387,0,B_S1
2114,2024-10-26,South,B,S1,42.53964904436847,30.190453133482333,7,13.97674740858989,36.91049717194591,0,B_S1
2115,2024-06-25,East,C,S1,62.28545135088581,28.831885282719952,4,2.272235999374198,85.72197564985055,0,C_S1
2116,2023-05-28,West,C,S2,63.065047648718576,46.61920063439038,2,2.909573882747967,233.2822451124894,1,C_S2
2117,2024-12-02,East,A,S3,39.302832484313484,21.10594067573737,6,13.085939479419048,62.701965773244424,0,A_S3
2118,2024-01-31,East,B,S4,39.48049663727161,6.952091002402927,2,0.03370949035661672,51.10153751365286,0,B_S4
2119,2024-02-03,South,A,S2,50.67960235227114,38.550991932822846,6,39.084843609549274,71.88004853924058,0,A_S2
2120,2024-05-27,East,B,S1,48.26759078471997,21.397509478087077,6,12.689417490190955,68.24180161651425,0,B_S1
2121,2024-07-15,East,A,S1,70.89695143774301,56.783997847589085,5,0.6811194095500497,99.10856053932166,1,A_S1
2122,2024-11-26,East,A,S2,60.54002277417618,45.50620086928505,2,1.0500421473592343,79.62646165081009,0,A_S2
2123,2024-03-01,East,C,S2,48.943646458053635,27.5437936855269,2,8.680140416671007,67.13835956802146,0,C_S2
2124,2024-03-21,East,C,S3,59.0911693806151,39.12958039440476,5,7.340893756416575,85.29999986829299,0,C_S3
2125,2024-06-28,North,A,S1,19.30020383304963,30.971470825070604,4,12.481081479705676,67.58143218321733,0,A_S1
2126,2023-07-06,West,C,S1,40.77033539552387,32.4622575400102,5,10.981932571236992,60.498083505757194,0,C_S1
2127,2023-08-13,West,A,S3,54.31731512478332,34.495989273146705,6,3.2475597545550516,74.43599169794514,0,A_S3
2128,2024-04-01,North,B,S2,66.73048252838676,63.15152147068221,4,7.888157394351465,90.48406969114423,1,B_S2
2129,2023-02-16,South,C,S2,52.99654001983691,32.73857209955405,9,8.598997935017454,74.70950626738117,0,C_S2
2130,2023-08-22,West,A,S1,71.87358499966484,47.7786695508296,4,5.827615879482691,78.32860789716888,0,A_S1
2131,2024-06-08,South,B,S1,63.01909787037896,30.321753209753297,3,2.9418573192154733,47.67467715088374,0,B_S1
2132,2024-12-13,West,B,S2,42.67505863892983,12.207284258598783,4,2.598012413578077,56.141456203862134,0,B_S2
2133,2024-01-15,West,A,S2,47.89954031069346,26.437305850829244,3,2.1872975146665294,71.53541045255058,0,A_S2
2134,2023-10-19,West,B,S4,56.126325293578574,33.98305985109529,2,9.419499513117731,50.843422651881724,0,B_S4
2135,2023-11-18,North,A,S4,43.27046670715454,28.596388699571595,7,16.04145551432439,80.02244553191247,0,A_S4
2136,2024-05-15,South,B,S2,72.9693526687489,32.42344322705536,5,25.615543875633165,88.619617171958,1,B_S2
2137,2024-02-02,East,A,S2,33.36910798561566,25.306859368312978,4,12.31519473862755,80.62682957298547,0,A_S2
2138,2023-01-17,West,A,S2,54.741596756365794,26.201873861470062,8,36.394868894173996,104.03197172193322,1,A_S2
2139,2024-01-29,North,B,S3,61.031702204075856,41.48889619760083,5,10.817538172102616,84.55484722629029,0,B_S3
2140,2023-10-20,South,A,S2,45.29829515808346,34.65838895759928,4,1.8044050686009683,53.182468734991296,0,A_S2
2141,2024-05-26,North,B,S4,41.91801001026127,21.986733285735728,2,26.05574953215325,71.31719792401515,0,B_S4
2142,2024-09-30,West,B,S4,48.858780553250014,21.604716873809213,5,26.381027932114705,48.455538317609786,0,B_S4
2143,2024-12-03,West,C,S2,62.179977691777616,49.65718115413559,8,0.08249777048943537,73.38774075744546,0,C_S2
2144,2024-03-21,North,A,S1,42.502280037082194,32.48466477664288,6,5.385803995049637,85.57546998414342,0,A_S1
2145,2023-09-22,North,C,S1,33.96618219636062,21.595519988595626,7,16.57683450671242,66.16009970239008,0,C_S1
2146,2023-11-21,South,B,S4,67.2587716548954,52.10268510237606,10,1.3791932906897415,84.15370210302241,0,B_S4
2147,2023-05-09,West,A,S2,55.989447094033814,34.259762048224395,4,1.0484430781994574,91.54010526504368,1,A_S2
2148,2024-11-14,South,C,S2,65.11786145734276,34.10665919284845,9,1.4673587792545504,73.92460802034134,0,C_S2
2149,2024-09-10,South,B,S3,61.38997596901161,28.820369066424885,2,8.676236717823283,54.213999330012214,0,B_S3
2150,2024-09-15,South,B,S4,82.69833962422948,48.75661069170854,7,6.556872172304248,81.42291553892008,0,B_S4
2151,2023-08-28,East,B,S2,66.72458053409818,46.208512144311655,7,9.30571439656582,71.23588272736025,0,B_S2
2152,2023-08-24,South,B,S2,39.13880657187769,34.601357663989155,1,0.534863010581162,45.81808343808259,0,B_S2
2153,2024-09-17,North,C,S4,57.05401950847374,34.42049343336004,7,13.25145457354738,70.71860440054394,0,C_S4
2154,2024-02-02,West,B,S1,41.63766918434682,34.68760093409351,3,4.187669120909123,59.199643728313326,0,B_S1
2155,2024-05-29,South,C,S4,43.1881075424325,24.19870907344325,6,11.978994977507798,62.715837572326606,0,C_S4
2156,2023-12-24,South,B,S3,28.81249399077052,11.034712245215479,4,5.489791354444582,35.15127890590078,0,B_S3
2157,2023-11-20,East,C,S1,45.708302272001916,16.974475492798042,6,1.2862943578733088,54.4410361643933,0,C_S1
2158,2024-04-06,East,C,S1,58.1755143280205,30.855388898077365,8,17.4261948221367,90.71690193758083,1,C_S1
2159,2024-08-16,North,A,S3,49.009674422993896,19.2565452341991,2,6.153208014197596,65.67459272720845,0,A_S3
2160,2023-09-01,North,A,S4,33.50947395126963,36.181777420283375,11,0.926477336342364,86.16594383157386,0,A_S4
2161,2024-08-13,North,B,S1,27.15471001297528,19.807197418259932,5,6.761457753036229,52.6315746709594,0,B_S1
2162,2023-06-28,West,B,S3,81.6776890322085,48.241694626010606,8,2.8801333129802815,90.44782942342079,1,B_S3
2163,2023-10-22,East,B,S4,54.877411295622494,46.70246087613808,3,4.036038667997698,42.904871849743216,0,B_S4
2164,2024-10-28,West,C,S3,37.63896245600171,12.165238521828982,5,4.846531185956203,62.93254821844104,0,C_S3
2165,2024-11-27,East,C,S3,56.92675189554315,33.05890845015994,4,11.414854120012386,58.587409468274146,0,C_S3
2166,2024-11-05,South,B,S1,82.8377911670913,65.70006503706966,4,9.074445629430453,73.40213666038186,0,B_S1
2167,2023-08-19,East,B,S3,59.30693539468842,34.431837183015716,5,0.43354096119177965,71.78922028965704,0,B_S3
2168,2024-09-07,East,A,S3,8.19398196457201,24.490899405979427,5,11.84462659839028,34.771921128896906,0,A_S3
2169,2024-11-14,South,B,S1,89.78437531980414,60.15546390741479,4,21.48136654542075,87.06645552916501,0,B_S1
2170,2024-12-15,West,A,S2,22.261302795644337,23.804188946444466,3,4.774532779644893,48.93023260266023,0,A_S2
2171,2023-01-16,West,B,S4,46.909820819347516,38.82505107924747,2,0.8866159650921761,57.976004801729204,0,B_S4
2172,2024-06-27,West,B,S4,32.99893549950724,19.812180981688645,2,7.036325258967484,46.87122076956793,0,B_S4
2173,2024-12-28,West,B,S1,38.8999683504018,19.434287693476467,3,32.662410374833435,46.87660247671176,0,B_S1
2174,2024-07-12,South,B,S3,54.26614527473956,31.636164605800424,2,12.587466490963681,54.2092242937552,0,B_S3
2175,2023-06-20,North,A,S3,18.934647368020862,3.4653283943035023,5,3.28354384561967,63.35773941467428,0,A_S3
2176,2024-07-10,South,A,S3,48.646316217656164,28.660086664755344,3,11.303511122786416,62.97922102420402,0,A_S3
2177,2023-03-18,East,A,S3,67.21013634112042,40.290833410712565,5,17.365990368077902,125.85253496835267,1,A_S3
2178,2023-12-17,West,C,S4,37.351395131186734,35.924717041265666,7,6.857085669911898,63.13055332510938,0,C_S4
2179,2024-04-02,South,C,S2,29.145724100867664,22.233640146340417,11,6.8098344343391295,64.02801845089462,0,C_S2
2180,2023-11-30,South,A,S3,47.91042346766387,47.6471945428933,6,1.5812465263168782,65.272708459678,0,A_S3
2181,2024-05-25,South,A,S3,44.924877649229366,9.67857380838603,3,15.99766882372929,48.98125900581404,0,A_S3
2182,2023-06-25,West,B,S3,41.071584944982966,14.90660136675024,4,7.776452155216374,61.321151598602725,0,B_S3
2183,2024-03-18,North,B,S4,32.17480885823579,16.462122693618547,8,0.06651657716947326,82.62198372382448,0,B_S4
2184,2024-04-15,South,A,S1,57.78776871779183,46.61261694278873,10,29.5218422733336,111.20812792680357,1,A_S1
2185,2024-04-07,North,A,S4,58.92895267162596,34.4807540007088,5,2.1940888579064257,86.4603787649855,0,A_S4
2186,2023-07-31,West,B,S3,34.01529898315269,8.666564704681601,4,9.955419348324108,34.7782399502005,0,B_S3
2187,2023-08-11,South,A,S4,36.0911953309436,19.693721709374454,3,2.5651559758512055,54.95945509806488,0,A_S4
2188,2023-07-08,North,A,S2,52.04737991008588,21.647641884012213,1,9.70196884149225,66.1963701522271,0,A_S2
2189,2023-12-04,South,A,S2,35.525425128684994,10.166248932012552,6,0.47364898656458077,48.50422843588237,0,A_S2
2190,2024-03-03,North,B,S1,52.679929740451826,47.59858038550229,8,5.3598413057866665,82.7490042642361,0,B_S1
2191,2023-09-22,South,B,S4,72.02069792924094,40.39954782409935,9,0.23658590449695754,86.24791844152557,0,B_S4
2192,2023-10-27,West,A,S4,49.10265978157529,30.84681877136528,3,0.3447595407548177,55.149596583701324,0,A_S4
2193,2023-07-29,East,B,S2,31.795754488411376,18.333801915702132,4,2.725843527669449,54.059648610321716,0,B_S2
2194,2023-06-09,West,B,S1,55.881552459826224,31.516966479028145,5,8.120923008294634,76.21117577508126,0,B_S1
2195,2024-04-24,East,C,S3,47.335179057205764,21.675819176022387,7,8.362419379232493,69.23473162134252,0,C_S3
2196,2024-08-18,West,C,S3,47.74764443763029,26.163509829204997,6,14.532796310771978,58.559868055991714,0,C_S3
2197,2023-08-01,South,A,S3,57.12984309318183,36.975789684102274,7,3.380447100312138,65.33388581147986,0,A_S3
2198,2024-09-20,West,C,S1,60.36556104167489,47.568419121516555,2,16.9968931537405,74.58200755636037,0,C_S1
2199,2024-02-21,North,B,S4,50.53253248209957,37.89900458169233,8,13.697591245635847,78.8882505984448,0,B_S4
2200,2023-05-03,South,B,S2,49.08979524936075,19.70134196997578,3,4.7675585036798935,65.88174190289222,0,B_S2
2201,2023-09-25,East,A,S3,80.95312235710085,56.480132760153346,6,18.477119640892525,88.21456278058037,0,A_S3
2202,2023-01-06,South,A,S4,68.00830998360946,44.60849008238463,5,19.073326473153934,79.83249051259611,0,A_S4
2203,2023-01-29,South,A,S3,62.50319177097752,32.50414705767855,10,3.363538308426626,99.0783905572098,1,A_S3
2204,2023-09-03,North,C,S1,51.968089188202946,32.637630282414314,4,5.4919819855580805,57.8371216799827,0,C_S1
2205,2023-11-28,North,B,S4,34.91385146157539,25.52660834614442,5,7.9198298821080275,39.648990825373794,0,B_S4
2206,2024-08-05,East,B,S3,66.91079578900991,40.522901055988946,3,13.30886879892855,70.95186192674042,0,B_S3
2207,2023-04-09,West,B,S4,52.16441220077032,35.14059399371596,9,0.8612121985545615,77.049360289328,0,B_S4
2208,2024-09-04,North,A,S3,41.342464792653,17.901870740201396,7,11.102824298986093,66.50215774313162,0,A_S3
2209,2023-06-21,South,A,S4,46.35289319618458,43.75439227168285,6,4.623491928581412,82.89402714841097,0,A_S4
2210,2023-04-11,West,B,S4,35.50726150642778,5.870079072030865,6,13.629394418071513,64.95503045206848,0,B_S4
2211,2024-05-25,West,B,S1,65.85993564478792,44.13877117349789,1,3.795730022587934,80.93293954802265,0,B_S1
2212,2024-07-19,North,C,S1,60.24555624682679,39.08144145217865,2,38.410565796024756,66.03550446590947,0,C_S1
2213,2024-03-17,East,B,S1,52.724486922925266,36.77823930136887,8,7.86130756906502,95.25408957382143,1,B_S1
2214,2023-03-26,North,B,S4,49.35821639562095,23.947967024186468,6,0.7501155972742903,74.57503454019329,0,B_S4
2215,2023-03-26,North,C,S1,39.78996684125236,33.22755633141586,5,0.5184208711523717,64.49486416098296,0,C_S1
2216,2023-10-12,North,A,S2,18.048910343622193,9.965500752746818,2,7.4491299767390675,23.04781475507192,0,A_S2
2217,2023-11-25,East,B,S4,28.806096550099,7.793938417499922,3,6.973395024888132,35.82929325558443,0,B_S4
2218,2024-12-29,North,B,S2,38.86031990721065,14.55770883811874,2,1.1111414257729262,46.51504841916334,0,B_S2
2219,2023-07-29,South,A,S1,36.605504269792206,22.96094311257603,5,6.106844648147154,51.70973691325855,0,A_S1
2220,2023-05-21,North,A,S2,54.34040936924098,19.832073433852656,8,4.3679126831502275,94.23240921728936,1,A_S2
2221,2024-11-21,South,A,S1,62.172406129599814,51.707491545299256,3,14.524211882530976,89.01495797267593,1,A_S1
2222,2023-04-23,East,A,S2,48.07341171648447,37.23541727423177,6,1.2964037635910153,81.56547860400516,0,A_S2
2223,2023-01-20,South,B,S3,71.13375402682152,57.295006982900894,3,3.597940312233872,77.5842329296048,0,B_S3
2224,2023-11-05,South,A,S3,38.25653420620054,36.72530843659153,4,10.124242227018671,51.39300856473137,0,A_S3
2225,2023-10-20,East,B,S3,47.96694309877583,25.964914140852756,8,7.771822278991232,50.96453535792782,0,B_S3
2226,2024-03-28,East,A,S1,49.23519231083606,22.586479685300226,6,31.942132766263462,82.63825972899642,0,A_S1
2227,2024-10-02,North,A,S4,66.38279493251628,18.407495502196277,6,0.9785854678205528,87.05393581468847,0,A_S4
2228,2024-11-12,West,A,S2,51.58830623123268,27.703110739595882,3,1.4432516339313153,63.12048400077543,0,A_S2
2229,2023-07-31,West,A,S2,52.003533718371926,45.32734307771077,7,22.978890947618908,81.83415923999578,0,A_S2
2230,2024-12-16,East,C,S3,25.177353274881177,8.483606704951068,8,8.183040048945964,45.86114992981141,0,C_S3
2231,2024-04-06,East,A,S1,36.50139936183868,20.22147165819316,5,9.275124610782616,77.66224145590498,0,A_S1
2232,2023-02-20,East,A,S2,66.43928410546374,35.42700847061518,5,32.76759347445668,94.98738024591535,1,A_S2
2233,2024-11-16,South,A,S2,18.869866046042244,14.32188085648707,2,2.0392724946609104,53.68169370779238,0,A_S2
2234,2023-04-11,South,A,S1,70.14488978645942,52.37561134559014,6,2.252702700367034,101.11163424812788,1,A_S1
2235,2024-03-05,South,B,S4,57.49496733431346,22.18329546047194,6,22.21218805877931,76.95354750139755,0,B_S4
2236,2024-07-31,North,C,S2,38.78718007454367,12.49010019168146,7,1.89487929074151,60.463373686103914,0,C_S2
2237,2023-07-02,West,A,S1,37.51926535389069,34.404519526529256,3,2.9868599573893495,75.07631641223898,0,A_S1
2238,2023-07-17,South,B,S2,78.4393294977246,52.928132694249236,8,1.369109361061415,85.5812138954183,0,B_S2
2239,2023-12-14,South,B,S4,71.17108709719132,40.627607767527124,7,3.3930230385197713,70.71664168285832,0,B_S4
2240,2024-10-07,West,C,S3,48.208388426847534,42.581695151519796,4,7.581669429580934,56.75722778478711,0,C_S3
2241,2023-06-13,East,B,S3,52.01887594178569,20.291094473952178,9,1.3801199003396234,78.85293325413599,0,B_S3
2242,2024-04-29,East,A,S4,40.30727958634591,31.63407568133581,4,1.0941633845212144,86.13322079543453,0,A_S4
2243,2023-11-27,North,B,S1,52.02175966739158,30.66715092952295,3,6.612212972000843,62.69673199213249,0,B_S1
2244,2023-03-23,South,C,S3,39.89144467146057,28.78721749097948,9,5.436919270204323,75.37624960248296,0,C_S3
2245,2024-06-02,East,B,S2,48.821854637387304,10.195895885430193,1,27.205312503413765,69.58026280269978,0,B_S2
2246,2024-08-30,South,C,S3,77.15494069647113,44.207337538727884,5,16.49868676876187,50.64923444384716,0,C_S3
2247,2024-02-25,North,C,S4,48.56578930174361,35.03384730933713,3,0.29051652544928475,74.7678242635079,0,C_S4
2248,2023-05-09,West,A,S1,34.2796717808956,20.061161321378727,6,20.738676818009413,71.60150546571354,0,A_S1
2249,2023-04-24,South,C,S1,29.504419280225388,27.745033750542042,6,39.18877562943118,70.62584759565574,0,C_S1
2250,2023-11-06,East,B,S4,51.906766360467195,40.9184998734066,7,10.350349720674522,69.0079416826723,0,B_S4
2251,2024-01-05,South,B,S2,38.58657268260814,15.483434607800149,4,7.294643901604067,61.21633368851699,0,B_S2
